 2.50  5400.  0.0  2.0   0.5441   0.2190   0.1767   0.0900 PC KEPLER
 3.00  5400.  0.0  2.0   0.5443   0.1753   0.1323   0.0790 PC KEPLER
 3.50  5400.  0.0  2.0   0.5239   0.1786   0.1017   0.0730 PC KEPLER
 4.00  5400.  0.0  2.0   0.5188   0.1720   0.0753   0.0695 PC KEPLER
 4.50  5400.  0.0  2.0   0.5149   0.1717   0.0587   0.0666 PC KEPLER
 5.00  5400.  0.0  2.0   0.5145   0.1688   0.0433   0.0623 PC KEPLER
 5.50  5400.  0.0  2.0   0.4952   0.1894   0.0319   0.0616 PC KEPLER
 6.00  5400.  0.0  2.0   0.4968   0.1900   0.0237   0.0597 PC KEPLER
 2.50  5500.  0.0  2.0   0.5350   0.2276   0.1797   0.0946 PC KEPLER
 3.00  5500.  0.0  2.0   0.5311   0.1856   0.1356   0.0831 PC KEPLER
 3.50  5500.  0.0  2.0   0.5132   0.1875   0.1035   0.0754 PC KEPLER
 4.00  5500.  0.0  2.0   0.5085   0.1777   0.0763   0.0696 PC KEPLER
 4.50  5500.  0.0  2.0   0.5046   0.1752   0.0594   0.0655 PC KEPLER
 5.00  5500.  0.0  2.0   0.5027   0.1747   0.0437   0.0622 PC KEPLER
 5.50  5500.  0.0  2.0   0.4794   0.1991   0.0320   0.0632 PC KEPLER
 6.00  5500.  0.0  2.0   0.4802   0.2000   0.0238   0.0600 PC KEPLER
 2.50  5600.  0.0  2.0   0.5275   0.2333   0.1827   0.0952 PC KEPLER
 3.00  5600.  0.0  2.0   0.5116   0.2052   0.1364   0.0775 PC KEPLER
 3.50  5600.  0.0  2.0   0.5053   0.1900   0.1045   0.0736 PC KEPLER
 4.00  5600.  0.0  2.0   0.4986   0.1833   0.0770   0.0708 PC KEPLER
 4.50  5600.  0.0  2.0   0.4945   0.1796   0.0599   0.0650 PC KEPLER
 5.00  5600.  0.0  2.0   0.4694   0.2013   0.0440   0.0633 PC KEPLER
 5.50  5600.  0.0  2.0   0.4645   0.2062   0.0323   0.0615 PC KEPLER
 6.00  5600.  0.0  2.0   0.4641   0.2096   0.0240   0.0605 PC KEPLER
 2.50  5700.  0.0  2.0   0.5199   0.2394   0.1854   0.0939 PC KEPLER
 3.00  5700.  0.0  2.0   0.5022   0.2114   0.1379   0.0796 PC KEPLER
 3.50  5700.  0.0  2.0   0.4966   0.1949   0.1054   0.0752 PC KEPLER
 4.00  5700.  0.0  2.0   0.4908   0.1850   0.0776   0.0680 PC KEPLER
 4.50  5700.  0.0  2.0   0.4852   0.1838   0.0603   0.0642 PC KEPLER
 5.00  5700.  0.0  2.0   0.4565   0.2079   0.0442   0.0632 PC KEPLER
 5.50  5700.  0.0  2.0   0.4501   0.2139   0.0325   0.0617 PC KEPLER
 6.00  5700.  0.0  2.0   0.4490   0.2176   0.0241   0.0602 PC KEPLER
 2.50  5800.  0.0  2.0   0.4947   0.2667   0.1905   0.0874 PC KEPLER
 3.00  5800.  0.0  2.0   0.4953   0.2155   0.1395   0.0783 PC KEPLER
 3.50  5800.  0.0  2.0   0.4926   0.1986   0.1072   0.0750 PC KEPLER
 4.00  5800.  0.0  2.0   0.4826   0.1886   0.0782   0.0680 PC KEPLER
 4.50  5800.  0.0  2.0   0.4548   0.2083   0.0606   0.0655 PC KEPLER
 5.00  5800.  0.0  2.0   0.4442   0.2141   0.0445   0.0633 PC KEPLER
 5.50  5800.  0.0  2.0   0.4368   0.2206   0.0326   0.0617 PC KEPLER
 6.00  5800.  0.0  2.0   0.4346   0.2251   0.0242   0.0603 PC KEPLER
 2.50  5900.  0.0  2.0   0.4857   0.2727   0.1920   0.0875 PC KEPLER
 3.00  5900.  0.0  2.0   0.4864   0.2217   0.1406   0.0810 PC KEPLER
 3.50  5900.  0.0  2.0   0.4819   0.2015   0.1072   0.0742 PC KEPLER
 4.00  5900.  0.0  2.0   0.4752   0.1914   0.0787   0.0680 PC KEPLER
 4.50  5900.  0.0  2.0   0.4494   0.2104   0.0611   0.0635 PC KEPLER
 5.00  5900.  0.0  2.0   0.4329   0.2193   0.0447   0.0629 PC KEPLER
